run_id,backend,batch_ms,per_sample_ms,batch_size
113,cpu,1.037917,1.037917,1
114,cpu,0.908167,0.908167,1
115,cpu,1.047458,1.047458,1
116,cpu,0.898084,0.898084,1
117,cpu,0.956916,0.956916,1
118,cpu,0.750459,0.750459,1
119,cpu,0.896542,0.896542,1
120,cpu,0.761958,0.761958,1
121,cpu,0.868000,0.868000,1
122,cpu,0.748667,0.748667,1
123,cpu,0.876375,0.876375,1
124,cpu,0.671166,0.671166,1
125,cpu,0.745667,0.745667,1
126,cpu,0.647125,0.647125,1
127,cpu,0.748958,0.748958,1
128,cpu,0.643167,0.643167,1
129,cpu,0.752542,0.752542,1
130,cpu,0.636375,0.636375,1
131,cpu,0.751667,0.751667,1
132,cpu,0.612750,0.612750,1
133,cpu,0.664709,0.664709,1
134,cpu,0.588000,0.588000,1
135,cpu,0.667709,0.667709,1
136,cpu,0.574583,0.574583,1
137,cpu,0.668333,0.668333,1
138,cpu,0.588667,0.588667,1
139,cpu,0.662458,0.662458,1
140,cpu,0.577500,0.577500,1
141,cpu,0.630250,0.630250,1
142,cpu,0.532375,0.532375,1
143,cpu,0.616042,0.616042,1
144,cpu,0.545292,0.545292,1
145,cpu,0.613375,0.613375,1
146,cpu,0.545291,0.545291,1
147,cpu,0.612708,0.612708,1
148,cpu,0.530375,0.530375,1
149,cpu,0.621833,0.621833,1
150,cpu,0.528291,0.528291,1
151,mps,19.896542,19.896542,1
152,mps,14.090833,14.090833,1
153,mps,12.782708,12.782708,1
154,mps,12.596875,12.596875,1
155,mps,12.455292,12.455292,1
156,mps,13.214083,13.214083,1
157,mps,12.826667,12.826667,1
158,mps,12.438416,12.438416,1
159,mps,12.742584,12.742584,1
160,mps,12.643167,12.643167,1
161,mps,12.408125,12.408125,1
162,mps,12.716875,12.716875,1
163,mps,12.441041,12.441041,1
164,mps,12.665750,12.665750,1
165,mps,12.416875,12.416875,1
166,mps,12.621375,12.621375,1
167,mps,12.380875,12.380875,1
168,mps,12.646208,12.646208,1
169,mps,12.378125,12.378125,1
170,mps,12.671708,12.671708,1
171,mps,12.440708,12.440708,1
172,mps,12.622417,12.622417,1
173,mps,12.387334,12.387334,1
174,mps,12.643125,12.643125,1
175,mps,12.408667,12.408667,1
176,mps,12.606833,12.606833,1
177,mps,12.414000,12.414000,1
178,mps,12.636500,12.636500,1
179,mps,12.416042,12.416042,1
180,mps,12.624958,12.624958,1
181,mps,12.325625,12.325625,1
182,mps,12.333667,12.333667,1
183,mps,12.691542,12.691542,1
184,mps,12.660125,12.660125,1
185,mps,12.680917,12.680917,1
186,mps,12.375084,12.375084,1
187,mps,12.612708,12.612708,1
188,mps,12.392041,12.392041,1
189,mps,12.628417,12.628417,1
190,mps,12.333917,12.333917,1
191,mps,12.410084,12.410084,1
192,mps,12.654792,12.654792,1
193,mps,12.442750,12.442750,1
194,mps,12.671083,12.671083,1
195,mps,12.595292,12.595292,1
196,mps,12.390375,12.390375,1
197,mps,12.654042,12.654042,1
198,mps,12.318042,12.318042,1
199,mps,12.618834,12.618834,1
200,mps,12.370916,12.370916,1
201,cpu,3.071291,3.071291,1
202,cpu,2.457666,2.457666,1
203,cpu,1.131250,1.131250,1
204,cpu,1.057167,1.057167,1
205,cpu,0.975584,0.975584,1
206,cpu,1.096042,1.096042,1
207,cpu,1.025958,1.025958,1
208,cpu,1.454292,1.454292,1
209,cpu,1.081375,1.081375,1
210,cpu,1.172250,1.172250,1
211,cpu,0.885666,0.885666,1
212,cpu,1.013083,1.013083,1
213,cpu,0.870708,0.870708,1
214,cpu,0.965583,0.965583,1
215,cpu,0.733625,0.733625,1
216,cpu,0.855417,0.855417,1
217,cpu,0.747792,0.747792,1
218,cpu,0.861417,0.861417,1
219,cpu,0.733459,0.733459,1
220,cpu,0.847334,0.847334,1
221,cpu,0.703667,0.703667,1
222,cpu,0.737042,0.737042,1
223,cpu,0.636875,0.636875,1
224,cpu,0.744083,0.744083,1
225,cpu,0.634292,0.634292,1
226,cpu,0.746125,0.746125,1
227,cpu,0.662667,0.662667,1
228,cpu,0.744833,0.744833,1
229,cpu,0.638959,0.638959,1
230,cpu,0.739250,0.739250,1
231,cpu,0.636000,0.636000,1
232,cpu,0.696292,0.696292,1
233,cpu,0.571625,0.571625,1
234,cpu,0.662583,0.662583,1
235,cpu,0.565542,0.565542,1
236,cpu,0.654208,0.654208,1
237,cpu,0.571208,0.571208,1
238,cpu,0.652000,0.652000,1
239,cpu,0.567500,0.567500,1
240,cpu,0.659417,0.659417,1
241,cpu,0.546042,0.546042,1
242,cpu,0.610625,0.610625,1
243,cpu,0.526084,0.526084,1
244,cpu,0.606042,0.606042,1
245,cpu,0.525625,0.525625,1
246,cpu,0.610958,0.610958,1
247,cpu,0.526250,0.526250,1
248,cpu,0.611042,0.611042,1
249,cpu,0.530625,0.530625,1
250,cpu,0.610541,0.610541,1
251,mps,17.676667,17.676667,1
252,mps,13.910625,13.910625,1
253,mps,13.244875,13.244875,1
254,mps,13.141875,13.141875,1
255,mps,12.511375,12.511375,1
256,mps,12.802541,12.802541,1
257,mps,12.525084,12.525084,1
258,mps,12.808667,12.808667,1
259,mps,12.569375,12.569375,1
260,mps,12.558583,12.558583,1
261,mps,12.403333,12.403333,1
262,mps,12.737167,12.737167,1
263,mps,12.375375,12.375375,1
264,mps,12.757125,12.757125,1
265,mps,12.412084,12.412084,1
266,mps,12.746750,12.746750,1
267,mps,12.344584,12.344584,1
268,mps,12.687542,12.687542,1
269,mps,12.371750,12.371750,1
270,mps,12.335875,12.335875,1
271,mps,12.314708,12.314708,1
272,mps,12.355291,12.355291,1
273,mps,12.714625,12.714625,1
274,mps,12.386917,12.386917,1
275,mps,12.710667,12.710667,1
276,mps,12.367625,12.367625,1
277,mps,12.723875,12.723875,1
278,mps,12.460541,12.460541,1
279,mps,12.680916,12.680916,1
280,mps,12.415958,12.415958,1
281,mps,12.298250,12.298250,1
282,mps,12.647959,12.647959,1
283,mps,12.390166,12.390166,1
284,mps,12.348583,12.348583,1
285,mps,12.681958,12.681958,1
286,mps,12.379125,12.379125,1
287,mps,12.699416,12.699416,1
288,mps,12.501583,12.501583,1
289,mps,12.605958,12.605958,1
290,mps,12.372834,12.372834,1
291,mps,12.316750,12.316750,1
292,mps,12.387292,12.387292,1
293,mps,12.337708,12.337708,1
294,mps,12.724708,12.724708,1
295,mps,12.353291,12.353291,1
296,mps,12.397250,12.397250,1
297,mps,12.423917,12.423917,1
298,mps,12.372500,12.372500,1
299,mps,12.338000,12.338000,1
300,mps,12.694625,12.694625,1
301,cpu,2.943042,2.943042,1
302,cpu,2.436375,2.436375,1
303,cpu,1.271375,1.271375,1
304,cpu,1.286458,1.286458,1
305,cpu,1.067917,1.067917,1
306,cpu,1.041417,1.041417,1
307,cpu,0.888709,0.888709,1
308,cpu,1.028375,1.028375,1
309,cpu,0.864250,0.864250,1
310,cpu,0.865125,0.865125,1
311,cpu,0.745875,0.745875,1
312,cpu,0.858209,0.858209,1
313,cpu,0.745125,0.745125,1
314,cpu,0.868333,0.868333,1
315,cpu,0.744042,0.744042,1
316,cpu,0.870792,0.870792,1
317,cpu,0.751292,0.751292,1
318,cpu,0.841291,0.841291,1
319,cpu,0.661208,0.661208,1
320,cpu,0.744625,0.744625,1
321,cpu,0.649792,0.649792,1
322,cpu,0.760041,0.760041,1
323,cpu,0.646125,0.646125,1
324,cpu,0.749333,0.749333,1
325,cpu,0.658834,0.658834,1
326,cpu,0.731000,0.731000,1
327,cpu,0.578958,0.578958,1
328,cpu,0.682833,0.682833,1
329,cpu,0.591750,0.591750,1
330,cpu,0.675041,0.675041,1
331,cpu,0.576166,0.576166,1
332,cpu,0.665916,0.665916,1
333,cpu,0.571375,0.571375,1
334,cpu,0.660958,0.660958,1
335,cpu,0.562625,0.562625,1
336,cpu,0.613084,0.613084,1
337,cpu,0.535417,0.535417,1
338,cpu,0.608000,0.608000,1
339,cpu,0.539084,0.539084,1
340,cpu,0.609167,0.609167,1
341,cpu,0.529125,0.529125,1
342,cpu,0.619584,0.619584,1
343,cpu,0.532208,0.532208,1
344,cpu,0.615792,0.615792,1
345,cpu,0.515041,0.515041,1
346,cpu,0.568875,0.568875,1
347,cpu,0.507791,0.507791,1
348,cpu,0.572250,0.572250,1
349,cpu,0.499958,0.499958,1
350,cpu,0.576250,0.576250,1
351,mps,16.338625,16.338625,1
352,mps,13.892167,13.892167,1
353,mps,12.707750,12.707750,1
354,mps,13.040250,13.040250,1
355,mps,12.380250,12.380250,1
356,mps,12.287334,12.287334,1
357,mps,12.674042,12.674042,1
358,mps,12.261000,12.261000,1
359,mps,12.740791,12.740791,1
360,mps,12.610042,12.610042,1
361,mps,12.714500,12.714500,1
362,mps,12.519500,12.519500,1
363,mps,12.754458,12.754458,1
364,mps,12.314542,12.314542,1
365,mps,12.710042,12.710042,1
366,mps,12.476625,12.476625,1
367,mps,12.766417,12.766417,1
368,mps,12.354125,12.354125,1
369,mps,12.712875,12.712875,1
370,mps,12.511208,12.511208,1
371,mps,12.743125,12.743125,1
372,mps,12.672625,12.672625,1
373,mps,12.358375,12.358375,1
374,mps,12.722833,12.722833,1
375,mps,12.338708,12.338708,1
376,mps,12.438125,12.438125,1
377,mps,12.718625,12.718625,1
378,mps,12.321292,12.321292,1
379,mps,12.700000,12.700000,1
380,mps,12.317125,12.317125,1
381,mps,12.395959,12.395959,1
382,mps,12.726417,12.726417,1
383,mps,12.358750,12.358750,1
384,mps,12.713583,12.713583,1
385,mps,12.245042,12.245042,1
386,mps,12.505125,12.505125,1
387,mps,12.742000,12.742000,1
388,mps,12.330708,12.330708,1
389,mps,12.687166,12.687166,1
390,mps,12.266083,12.266083,1
391,mps,12.692167,12.692167,1
392,mps,12.294958,12.294958,1
393,mps,12.734667,12.734667,1
394,mps,12.478875,12.478875,1
395,mps,12.733125,12.733125,1
396,mps,12.268417,12.268417,1
397,mps,12.683750,12.683750,1
398,mps,12.222541,12.222541,1
399,mps,12.474958,12.474958,1
400,mps,12.276459,12.276459,1
