run_id,backend,batch_ms,per_sample_ms,batch_size
188,mps,24.438375,24.438375,1
189,mps,24.681417,24.681417,1
190,mps,25.068875,25.068875,1
191,mps,24.584417,24.584417,1
192,mps,24.615916,24.615916,1
193,mps,25.050084,25.050084,1
194,mps,24.120917,24.120917,1
195,mps,25.601834,25.601834,1
196,mps,24.971500,24.971500,1
197,mps,24.848708,24.848708,1
198,mps,24.603583,24.603583,1
199,mps,24.682709,24.682709,1
200,mps,24.670459,24.670459,1
201,cpu,6.149000,6.149000,1
202,cpu,3.765458,3.765458,1
203,cpu,2.141125,2.141125,1
204,cpu,1.727167,1.727167,1
205,cpu,1.701042,1.701042,1
206,cpu,1.515291,1.515291,1
207,cpu,1.428458,1.428458,1
208,cpu,1.429333,1.429333,1
209,cpu,1.419083,1.419083,1
210,cpu,1.271458,1.271458,1
211,cpu,1.238542,1.238542,1
212,cpu,1.229084,1.229084,1
213,cpu,1.240459,1.240459,1
214,cpu,1.227667,1.227667,1
215,cpu,1.228125,1.228125,1
216,cpu,1.141542,1.141542,1
217,cpu,1.092084,1.092084,1
218,cpu,1.091375,1.091375,1
219,cpu,1.092042,1.092042,1
220,cpu,1.094583,1.094583,1
221,cpu,1.059292,1.059292,1
222,cpu,1.017500,1.017500,1
223,cpu,1.011333,1.011333,1
224,cpu,1.015542,1.015542,1
225,cpu,1.011833,1.011833,1
226,cpu,1.007042,1.007042,1
227,cpu,0.954542,0.954542,1
228,cpu,0.943292,0.943292,1
229,cpu,0.939375,0.939375,1
230,cpu,0.942542,0.942542,1
231,cpu,0.941667,0.941667,1
232,cpu,0.941084,0.941084,1
233,cpu,0.901458,0.901458,1
234,cpu,0.891333,0.891333,1
235,cpu,0.887000,0.887000,1
236,cpu,0.880375,0.880375,1
237,cpu,0.882792,0.882792,1
238,cpu,0.880750,0.880750,1
239,cpu,0.876709,0.876709,1
240,cpu,0.835583,0.835583,1
241,cpu,0.837583,0.837583,1
242,cpu,0.838583,0.838583,1
243,cpu,0.838958,0.838958,1
244,cpu,0.815958,0.815958,1
245,cpu,0.804750,0.804750,1
246,cpu,0.805833,0.805833,1
247,cpu,0.798250,0.798250,1
248,cpu,0.799333,0.799333,1
249,cpu,0.799750,0.799750,1
250,cpu,0.802625,0.802625,1
251,mps,28.988542,28.988542,1
252,mps,24.858042,24.858042,1
253,mps,24.688584,24.688584,1
254,mps,24.501792,24.501792,1
255,mps,24.310792,24.310792,1
256,mps,24.257542,24.257542,1
257,mps,24.174458,24.174458,1
258,mps,24.124500,24.124500,1
259,mps,25.297916,25.297916,1
260,mps,24.890083,24.890083,1
261,mps,25.095375,25.095375,1
262,mps,24.716625,24.716625,1
263,mps,24.914916,24.914916,1
264,mps,25.496458,25.496458,1
265,mps,25.731250,25.731250,1
266,mps,24.753250,24.753250,1
267,mps,24.230833,24.230833,1
268,mps,24.031833,24.031833,1
269,mps,24.204459,24.204459,1
270,mps,25.148125,25.148125,1
271,mps,24.909084,24.909084,1
272,mps,25.213500,25.213500,1
273,mps,24.152000,24.152000,1
274,mps,24.636375,24.636375,1
275,mps,24.060083,24.060083,1
276,mps,24.739958,24.739958,1
277,mps,24.203292,24.203292,1
278,mps,24.333833,24.333833,1
279,mps,24.169500,24.169500,1
280,mps,25.121417,25.121417,1
281,mps,24.936500,24.936500,1
282,mps,25.042458,25.042458,1
283,mps,24.747334,24.747334,1
284,mps,24.942000,24.942000,1
285,mps,24.911000,24.911000,1
286,mps,24.767667,24.767667,1
287,mps,24.245000,24.245000,1
288,mps,24.613959,24.613959,1
289,mps,25.742125,25.742125,1
290,mps,24.758958,24.758958,1
291,mps,25.326792,25.326792,1
292,mps,24.942958,24.942958,1
293,mps,24.903667,24.903667,1
294,mps,25.000625,25.000625,1
295,mps,25.035334,25.035334,1
296,mps,24.750917,24.750917,1
297,mps,24.850625,24.850625,1
298,mps,24.592542,24.592542,1
299,mps,24.685791,24.685791,1
300,mps,25.059583,25.059583,1
301,cpu,5.397750,5.397750,1
302,cpu,2.379000,2.379000,1
303,cpu,1.528417,1.528417,1
304,cpu,1.473250,1.473250,1
305,cpu,1.451459,1.451459,1
306,cpu,1.405500,1.405500,1
307,cpu,1.240125,1.240125,1
308,cpu,1.238333,1.238333,1
309,cpu,1.225208,1.225208,1
310,cpu,1.249792,1.249792,1
311,cpu,1.159417,1.159417,1
312,cpu,1.122708,1.122708,1
313,cpu,1.112666,1.112666,1
314,cpu,1.126750,1.126750,1
315,cpu,1.104333,1.104333,1
316,cpu,1.069750,1.069750,1
317,cpu,1.024000,1.024000,1
318,cpu,1.029792,1.029792,1
319,cpu,1.011334,1.011334,1
320,cpu,1.057417,1.057417,1
321,cpu,1.007875,1.007875,1
322,cpu,0.956250,0.956250,1
323,cpu,0.937000,0.937000,1
324,cpu,0.954709,0.954709,1
325,cpu,0.934375,0.934375,1
326,cpu,0.953125,0.953125,1
327,cpu,0.938250,0.938250,1
328,cpu,0.902250,0.902250,1
329,cpu,0.877166,0.877166,1
330,cpu,0.897334,0.897334,1
331,cpu,0.876125,0.876125,1
332,cpu,0.894833,0.894833,1
333,cpu,0.874125,0.874125,1
334,cpu,0.883125,0.883125,1
335,cpu,0.832833,0.832833,1
336,cpu,0.850625,0.850625,1
337,cpu,0.844834,0.844834,1
338,cpu,0.853791,0.853791,1
339,cpu,0.834667,0.834667,1
340,cpu,0.870250,0.870250,1
341,cpu,0.815833,0.815833,1
342,cpu,0.812750,0.812750,1
343,cpu,0.795792,0.795792,1
344,cpu,0.810292,0.810292,1
345,cpu,0.796417,0.796417,1
346,cpu,0.816000,0.816000,1
347,cpu,0.797542,0.797542,1
348,cpu,0.798875,0.798875,1
349,cpu,0.765250,0.765250,1
350,cpu,0.784041,0.784041,1
351,mps,27.728833,27.728833,1
352,mps,24.262625,24.262625,1
353,mps,23.987291,23.987291,1
354,mps,23.954625,23.954625,1
355,mps,25.461209,25.461209,1
356,mps,25.383125,25.383125,1
357,mps,24.907500,24.907500,1
358,mps,24.752750,24.752750,1
359,mps,24.151666,24.151666,1
360,mps,24.085334,24.085334,1
361,mps,24.850917,24.850917,1
362,mps,24.796042,24.796042,1
363,mps,24.751292,24.751292,1
364,mps,24.684750,24.684750,1
365,mps,24.001208,24.001208,1
366,mps,24.708584,24.708584,1
367,mps,23.921458,23.921458,1
368,mps,25.409959,25.409959,1
369,mps,24.703667,24.703667,1
370,mps,24.650667,24.650667,1
371,mps,24.009541,24.009541,1
372,mps,24.271250,24.271250,1
373,mps,24.258167,24.258167,1
374,mps,25.381583,25.381583,1
375,mps,25.078584,25.078584,1
376,mps,24.951708,24.951708,1
377,mps,24.872667,24.872667,1
378,mps,25.039167,25.039167,1
379,mps,24.803209,24.803209,1
380,mps,24.621083,24.621083,1
381,mps,24.021083,24.021083,1
382,mps,24.727708,24.727708,1
383,mps,24.740500,24.740500,1
384,mps,24.024709,24.024709,1
385,mps,24.122500,24.122500,1
386,mps,24.121125,24.121125,1
387,mps,24.033334,24.033334,1
388,mps,24.678666,24.678666,1
389,mps,24.462000,24.462000,1
390,mps,25.172250,25.172250,1
391,mps,25.461833,25.461833,1
392,mps,25.554000,25.554000,1
393,mps,25.698958,25.698958,1
394,mps,25.013459,25.013459,1
395,mps,25.519333,25.519333,1
396,mps,24.441417,24.441417,1
397,mps,25.227334,25.227334,1
398,mps,25.095459,25.095459,1
399,mps,24.994083,24.994083,1
400,mps,24.926459,24.926459,1
