run_id,backend,batch_ms,per_sample_ms,batch_size
127,cpu,1.283041,1.283041,1
128,cpu,1.157166,1.157166,1
129,cpu,1.137084,1.137084,1
130,cpu,1.179000,1.179000,1
131,cpu,1.186417,1.186417,1
132,cpu,1.297333,1.297333,1
133,cpu,1.262792,1.262792,1
134,cpu,1.221792,1.221792,1
135,cpu,1.278250,1.278250,1
136,cpu,1.210042,1.210042,1
137,cpu,1.250500,1.250500,1
138,cpu,1.220750,1.220750,1
139,cpu,1.251417,1.251417,1
140,cpu,1.279417,1.279417,1
141,cpu,1.238208,1.238208,1
142,cpu,1.205833,1.205833,1
143,cpu,1.299292,1.299292,1
144,cpu,1.251750,1.251750,1
145,cpu,1.213875,1.213875,1
146,cpu,1.206083,1.206083,1
147,cpu,1.202416,1.202416,1
148,cpu,1.227542,1.227542,1
149,cpu,1.263667,1.263667,1
150,cpu,1.242083,1.242083,1
151,mps,42.916000,42.916000,1
152,mps,37.766917,37.766917,1
153,mps,36.848917,36.848917,1
154,mps,36.775167,36.775167,1
155,mps,37.489292,37.489292,1
156,mps,38.987625,38.987625,1
157,mps,37.383334,37.383334,1
158,mps,37.010542,37.010542,1
159,mps,36.846208,36.846208,1
160,mps,37.197500,37.197500,1
161,mps,36.916000,36.916000,1
162,mps,35.831625,35.831625,1
163,mps,35.991958,35.991958,1
164,mps,35.842250,35.842250,1
165,mps,35.886917,35.886917,1
166,mps,35.744167,35.744167,1
167,mps,35.786084,35.786084,1
168,mps,35.689250,35.689250,1
169,mps,35.800542,35.800542,1
170,mps,35.670000,35.670000,1
171,mps,35.712625,35.712625,1
172,mps,35.664833,35.664833,1
173,mps,35.640292,35.640292,1
174,mps,35.466209,35.466209,1
175,mps,35.982458,35.982458,1
176,mps,35.637416,35.637416,1
177,mps,36.016708,36.016708,1
178,mps,35.655833,35.655833,1
179,mps,35.553291,35.553291,1
180,mps,35.507458,35.507458,1
181,mps,35.648750,35.648750,1
182,mps,35.266000,35.266000,1
183,mps,35.185583,35.185583,1
184,mps,35.165000,35.165000,1
185,mps,35.692500,35.692500,1
186,mps,35.946625,35.946625,1
187,mps,35.697000,35.697000,1
188,mps,35.588875,35.588875,1
189,mps,35.600167,35.600167,1
190,mps,35.607042,35.607042,1
191,mps,35.579625,35.579625,1
192,mps,35.546959,35.546959,1
193,mps,35.613125,35.613125,1
194,mps,35.570958,35.570958,1
195,mps,35.467791,35.467791,1
196,mps,36.186625,36.186625,1
197,mps,35.501334,35.501334,1
198,mps,35.480792,35.480792,1
199,mps,35.414834,35.414834,1
200,mps,35.398125,35.398125,1
201,cpu,7.740416,7.740416,1
202,cpu,2.149250,2.149250,1
203,cpu,1.698959,1.698959,1
204,cpu,1.683750,1.683750,1
205,cpu,1.680750,1.680750,1
206,cpu,1.573584,1.573584,1
207,cpu,1.545834,1.545834,1
208,cpu,1.564667,1.564667,1
209,cpu,1.538708,1.538708,1
210,cpu,1.439834,1.439834,1
211,cpu,1.448167,1.448167,1
212,cpu,1.441875,1.441875,1
213,cpu,1.435375,1.435375,1
214,cpu,1.358000,1.358000,1
215,cpu,1.356791,1.356791,1
216,cpu,1.357541,1.357541,1
217,cpu,1.361542,1.361542,1
218,cpu,1.289833,1.289833,1
219,cpu,1.287250,1.287250,1
220,cpu,1.284583,1.284583,1
221,cpu,1.239125,1.239125,1
222,cpu,1.238166,1.238166,1
223,cpu,1.234708,1.234708,1
224,cpu,1.229625,1.229625,1
225,cpu,1.223208,1.223208,1
226,cpu,1.185792,1.185792,1
227,cpu,1.190333,1.190333,1
228,cpu,1.182042,1.182042,1
229,cpu,1.180416,1.180416,1
230,cpu,1.170250,1.170250,1
231,cpu,1.141208,1.141208,1
232,cpu,1.145500,1.145500,1
233,cpu,1.139708,1.139708,1
234,cpu,1.143250,1.143250,1
235,cpu,1.145125,1.145125,1
236,cpu,1.116625,1.116625,1
237,cpu,1.119583,1.119583,1
238,cpu,1.119125,1.119125,1
239,cpu,1.114875,1.114875,1
240,cpu,1.108125,1.108125,1
241,cpu,1.090750,1.090750,1
242,cpu,1.096375,1.096375,1
243,cpu,1.089125,1.089125,1
244,cpu,1.083667,1.083667,1
245,cpu,1.087333,1.087333,1
246,cpu,1.114125,1.114125,1
247,cpu,1.084541,1.084541,1
248,cpu,1.087208,1.087208,1
249,cpu,1.089791,1.089791,1
250,cpu,1.082458,1.082458,1
251,mps,37.887292,37.887292,1
252,mps,35.666875,35.666875,1
253,mps,35.653875,35.653875,1
254,mps,35.548792,35.548792,1
255,mps,35.559167,35.559167,1
256,mps,35.126375,35.126375,1
257,mps,35.110042,35.110042,1
258,mps,35.088458,35.088458,1
259,mps,34.925958,34.925958,1
260,mps,35.457958,35.457958,1
261,mps,35.421875,35.421875,1
262,mps,35.507916,35.507916,1
263,mps,35.269291,35.269291,1
264,mps,34.932542,34.932542,1
265,mps,35.021208,35.021208,1
266,mps,35.758083,35.758083,1
267,mps,35.532583,35.532583,1
268,mps,35.427125,35.427125,1
269,mps,35.395458,35.395458,1
270,mps,35.367083,35.367083,1
271,mps,35.407333,35.407333,1
272,mps,35.566750,35.566750,1
273,mps,35.440958,35.440958,1
274,mps,35.386625,35.386625,1
275,mps,35.408875,35.408875,1
276,mps,35.311542,35.311542,1
277,mps,35.228625,35.228625,1
278,mps,35.282083,35.282083,1
279,mps,35.264083,35.264083,1
280,mps,35.295375,35.295375,1
281,mps,35.481875,35.481875,1
282,mps,35.363375,35.363375,1
283,mps,35.375500,35.375500,1
284,mps,35.345375,35.345375,1
285,mps,35.328541,35.328541,1
286,mps,35.121834,35.121834,1
287,mps,35.241750,35.241750,1
288,mps,35.299291,35.299291,1
289,mps,35.299041,35.299041,1
290,mps,35.329625,35.329625,1
291,mps,35.239709,35.239709,1
292,mps,35.303959,35.303959,1
293,mps,35.261333,35.261333,1
294,mps,35.106708,35.106708,1
295,mps,34.956750,34.956750,1
296,mps,34.951041,34.951041,1
297,mps,34.925292,34.925292,1
298,mps,34.924417,34.924417,1
299,mps,34.919000,34.919000,1
300,mps,35.333417,35.333417,1
301,cpu,7.832042,7.832042,1
302,cpu,3.890875,3.890875,1
303,cpu,3.552709,3.552709,1
304,cpu,3.095709,3.095709,1
305,cpu,2.805583,2.805583,1
306,cpu,3.173500,3.173500,1
307,cpu,2.634291,2.634291,1
308,cpu,2.498292,2.498292,1
309,cpu,2.183791,2.183791,1
310,cpu,2.175958,2.175958,1
311,cpu,1.993584,1.993584,1
312,cpu,1.891875,1.891875,1
313,cpu,1.874208,1.874208,1
314,cpu,1.785208,1.785208,1
315,cpu,1.693792,1.693792,1
316,cpu,1.697292,1.697292,1
317,cpu,1.661541,1.661541,1
318,cpu,1.564125,1.564125,1
319,cpu,1.556417,1.556417,1
320,cpu,1.555500,1.555500,1
321,cpu,1.526917,1.526917,1
322,cpu,1.457292,1.457292,1
323,cpu,1.454750,1.454750,1
324,cpu,1.454250,1.454250,1
325,cpu,1.404292,1.404292,1
326,cpu,1.367000,1.367000,1
327,cpu,1.344667,1.344667,1
328,cpu,1.357625,1.357625,1
329,cpu,1.358167,1.358167,1
330,cpu,1.299875,1.299875,1
331,cpu,1.298125,1.298125,1
332,cpu,1.298625,1.298625,1
333,cpu,1.303375,1.303375,1
334,cpu,1.251166,1.251166,1
335,cpu,1.241041,1.241041,1
336,cpu,1.246292,1.246292,1
337,cpu,1.240041,1.240041,1
338,cpu,1.235000,1.235000,1
339,cpu,1.187083,1.187083,1
340,cpu,1.194167,1.194167,1
341,cpu,1.200500,1.200500,1
342,cpu,1.190541,1.190541,1
343,cpu,1.178625,1.178625,1
344,cpu,1.159042,1.159042,1
345,cpu,1.148875,1.148875,1
346,cpu,1.149708,1.149708,1
347,cpu,1.119250,1.119250,1
348,cpu,1.130500,1.130500,1
349,cpu,1.118292,1.118292,1
350,cpu,1.123667,1.123667,1
351,mps,36.194916,36.194916,1
352,mps,35.924667,35.924667,1
353,mps,35.499833,35.499833,1
354,mps,35.433041,35.433041,1
355,mps,35.353083,35.353083,1
356,mps,35.291709,35.291709,1
357,mps,35.364500,35.364500,1
358,mps,35.270000,35.270000,1
359,mps,35.258166,35.258166,1
360,mps,35.201459,35.201459,1
361,mps,35.243875,35.243875,1
362,mps,35.187708,35.187708,1
363,mps,35.093083,35.093083,1
364,mps,34.997833,34.997833,1
365,mps,35.187875,35.187875,1
366,mps,35.394166,35.394166,1
367,mps,35.324959,35.324959,1
368,mps,35.287750,35.287750,1
369,mps,39.688291,39.688291,1
370,mps,39.799541,39.799541,1
371,mps,38.808167,38.808167,1
372,mps,39.528333,39.528333,1
373,mps,39.197334,39.197334,1
374,mps,38.909333,38.909333,1
375,mps,38.480417,38.480417,1
376,mps,37.038042,37.038042,1
377,mps,38.361500,38.361500,1
378,mps,38.752833,38.752833,1
379,mps,37.724458,37.724458,1
380,mps,37.716083,37.716083,1
381,mps,36.667459,36.667459,1
382,mps,36.017208,36.017208,1
383,mps,36.626792,36.626792,1
384,mps,35.767458,35.767458,1
385,mps,36.135958,36.135958,1
386,mps,36.378458,36.378458,1
387,mps,35.847750,35.847750,1
388,mps,37.189625,37.189625,1
389,mps,36.645125,36.645125,1
390,mps,37.669375,37.669375,1
391,mps,39.835958,39.835958,1
392,mps,37.985000,37.985000,1
393,mps,38.189709,38.189709,1
394,mps,37.486542,37.486542,1
395,mps,36.385542,36.385542,1
396,mps,41.191125,41.191125,1
397,mps,39.046917,39.046917,1
398,mps,37.436292,37.436292,1
399,mps,36.543709,36.543709,1
400,mps,36.115208,36.115208,1
